2164,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2165,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2166,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2167,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2168,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2169,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2170,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2171,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2172,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2173,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2174,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2175,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2176,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2177,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2178,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2179,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2180,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2181,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2182,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2183,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2184,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2185,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2186,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2187,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2188,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2189,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2190,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2191,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2192,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2193,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2194,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2195,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2196,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2197,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.0035054381,0.0001559105,0.0033738721,0.0046760844,0.0014619641,0.0071956227,0.048952502,0.01577769,1.7404066E-05,0.0073125712,0.01491876,0.0021321953,0.030951402,0.0029092607,0.0028824099,0.0014858684,1.4943296E-05,2.1307883E-16,9.1312408E-06,1.9002071E-05,8.0754513E-06,5.5764704E-07,0,0.0001079151,5.8362877E-08,1.4597225E-06,0.0005802891,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
