,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[CO2],baseline_concentration[CO2],seed,stochastic_run,use_seed
854408,2.111922685,4.899997951,14.77314063,40.65267355,0.543004255,3.040839515,1.697200033,1.771399726,0.753306681,0.591711015,5.864604884,28.6844753,0.003989359,1.053396763,0.00386804,0.047173815,-0.004408164,-0.00213302,-8.01E-05,-1.48E-05,-0.000634051,-1.57E-06,-3.99E-05,-9.24E-06,0.065499343,3.83E-45,0.90829859,-1.52814231,0.000201082,0.001130379,-3.02E-05,5.36E-05,0.000125781,0.001185778,1.020449144,1.034411409,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.710859808,0.471340386,1.048324783,1.062982101,0.6857267,0.132107436,0.850536611,278.4576016,342264555,TRUE,TRUE
856264,14.04989669,3.449220716,20.61384646,182.6951188,2.29862338,2.113295814,1.433850402,0.801227706,2.025959445,0.515123941,9.513516984,28.36228835,0.003521113,0.126439631,0.005024524,0.039816283,-0.004550691,-0.005469314,-0.000108532,6.01E-06,-0.000654335,-2.24E-06,-5.08E-05,-9.29E-06,0.00601976,1959.555506,3.21E-11,-0.370646522,0.000233691,0.000998449,-6.46E-05,-0.000110949,-1.46E-05,0.000901165,1.082840272,0.918025117,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.117255726,1.963906592,0.806836639,1.117478758,1.356271876,1.186745145,1.109969492,280.6346735,343005099,TRUE,TRUE
857075,6.061588225,3.550807637,23.19565043,67.80529677,1.21126062,3.109488511,0.437734046,0.835906408,0.609893052,0.484668817,7.534457229,29.73035018,0.002511085,0.661446684,0.005455253,0.035199007,-0.003986601,-0.004967455,-7.33E-05,6.42E-06,-0.000573752,-3.52E-06,-1.72E-05,-1.08E-05,0.006456932,0.002681618,1.88E-11,-1.007810169,0.000279005,0.001295969,-4.05E-05,-6.63E-05,4.01E-05,0.000959292,0.80259713,1.04843068,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,1.021430072,0.613527036,0.883173678,1.114681145,0.737438279,0.503919416,0.971053681,278.0648639,343328688,TRUE,TRUE
858852,5.479258773,4.493445692,36.18137731,56.20481222,1.543290086,2.476838891,1.340242038,1.039982512,0.425473304,0.268394166,6.013677508,32.81472936,0.000327144,-0.193411264,0.005744212,0.023723143,-0.003047517,-0.002835788,-9.87E-05,-2.71E-05,-0.000552346,-3.02E-06,-6.66E-05,-7.93E-06,6.39E-07,4.09E-91,2.17E-06,-7540.35458,0.00025529,0.001019354,-0.00014071,0.000176686,0.000209291,0.000957623,0.928132651,1.091039298,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,1.131442985,0.544194805,0.645121557,1.277671658,1.020238993,1.853699394,0.860339524,276.7499285,344037711,TRUE,TRUE
860466,12.98526801,3.770176712,19.62077923,82.916009,1.254620819,2.670792338,1.422557388,0.932257737,1.100784459,0.55909472,8.058089708,33.74116022,0.000171312,-0.993872934,0.005193465,0.025635899,-0.005617203,0.000663884,-8.86E-05,-4.03E-05,-0.000629998,-1.65E-06,-2.95E-05,-9.36E-06,1.55E-06,2.78E-83,1.17E-05,-4010.87469,0.000160257,0.00091684,-0.000168588,3.00E-05,0.000201422,0.000381476,0.95077013,0.952277092,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.066596628,1.549866074,0.749781889,0.956338089,1.006769026,1.157589061,1.007600188,278.3104826,344681697,TRUE,TRUE
860907,1.840221985,5.368589648,10.67634674,171.4126811,1.425241764,4.32770802,1.191571774,1.339000648,0.614421442,0.477671125,9.444591147,31.00114472,-0.00047225,4.954932363,0.001488031,0.018036694,-0.004825355,-0.001599633,-9.30E-05,2.90E-06,-0.000651934,-2.76E-06,-3.30E-05,-9.97E-06,0.013650584,3.094961411,0.031499217,-0.819405885,0.000218577,0.001640411,-4.17E-05,-6.81E-05,0.000617298,0.001836207,1.067283956,0.915374457,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,1.03900155,0.071610458,1.271068811,0.852177567,1.556678365,1.88953489,1.10450627,281.5605858,344857656,TRUE,TRUE
865307,4.354067324,4.469162342,16.78436922,64.42218563,1.161346629,2.08343742,0.970761085,1.222716103,0.730133132,0.252849379,7.188237952,32.08028035,-0.000728907,0.515330243,0.006754307,0.04024291,-0.005700957,0.000376307,-0.000117052,-1.42E-05,-0.000623126,-2.36E-06,-2.85E-05,-7.99E-06,4.08E-07,4.13E-94,2.14E-05,-5091.302195,0.00011329,0.001698835,-0.000104727,-9.99E-05,0.000209458,0.000261467,1.015115507,1.036964759,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,0.896644629,-0.292085819,0.875261378,0.975976549,1.303663875,0.738370362,0.94535187,278.6142202,346613256,TRUE,TRUE
865567,5.924153707,2.797294018,26.35825222,120.7815415,1.112111583,2.17918568,1.128639633,1.176476659,0.778379961,0.232087252,6.098975165,34.59570498,-0.001195628,2.071400371,0.003109291,0.04263897,-0.002502866,-0.003182736,-9.64E-05,-1.84E-05,-0.000581577,-3.29E-06,-2.72E-05,-9.87E-06,0.008683037,2.310758901,3.93E-11,-0.696294236,0.000225767,0.001330148,-8.95E-05,4.96E-05,0.000615419,0.00014607,0.980960096,1.039457226,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.938472373,0.672338647,1.334278354,0.700803714,1.567051847,0.395321076,0.867113257,277.5230479,346716996,TRUE,TRUE
867116,7.656675537,4.5293934,21.83273035,50.05349546,1.282320107,2.610333038,1.74087101,1.172331623,1.044930939,0.674414817,8.263109851,33.34232501,0.000735479,0.664014378,0.004208465,-0.002453706,-0.006364485,-0.00215169,-0.00010478,2.64E-06,-0.000605799,-1.97E-06,-7.19E-05,-5.93E-06,0.000803328,186.24145,9.25E-28,-0.777995686,0.000202328,0.001547779,1.22E-05,-2.93E-05,0.000280066,0.000654629,1.251349817,0.992127183,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.970892979,0.98804617,1.127121285,0.980198396,0.888234813,0.363358608,1.022572537,276.3542058,347335047,TRUE,TRUE
870802,11.75005943,3.271469353,18.92689349,207.1932729,1.771700973,2.80815876,0.855061787,0.73798616,1.169426259,0.412242389,8.464012651,28.76282139,0.005586303,5.256423911,-0.000672215,0.020657072,-0.004065358,-0.001587898,-8.22E-05,-2.34E-05,-0.000527536,-1.31E-06,-6.20E-05,-9.54E-06,0.018000398,4.82E-35,0.223469266,-1.096307092,0.000291479,0.001533857,-9.96E-05,-5.23E-05,0.000164602,0.001436639,1.035037731,1.012041855,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.971801549,0.13135947,0.870963092,1.159132066,1.020905255,0.351094565,1.03604954,273.2085329,348805761,TRUE,TRUE
873821,2.970081996,3.709532807,22.53347148,97.72833516,1.217048783,2.732012213,0.892600773,1.030679271,0.228724383,0.323213663,7.869447337,31.51340202,0.001287641,0.899756636,0.005018142,0.006088597,-0.005562493,-0.004595874,-6.67E-05,-1.97E-05,-0.000595295,-2.59E-06,-5.35E-05,-8.44E-06,0.002442089,3.74E-14,0.000596131,-2.957738699,0.000240722,0.001062778,-9.95E-05,-6.44E-05,0.000612151,0.002067061,0.931098084,1.039825098,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.168911401,1.113552009,1.765275353,0.900118445,1.17745846,2.071015047,0.994998072,276.7018746,350010342,TRUE,TRUE
877558,3.112348978,4.698698239,28.86410846,60.74175244,1.951338968,1.464616591,2.798699628,1.470041926,0.7663611,0.453571761,8.953188018,30.11809195,0.00175725,5.746244653,0.000442231,0.050786563,-0.004314848,-0.003224038,-6.33E-05,-2.02E-05,-0.000653694,-1.33E-06,-1.98E-05,-7.06E-06,0.016578216,2.48E-37,0.204499438,0.072144894,0.000258574,0.00143079,-0.000209519,-3.80E-05,0.000364754,0.000156807,0.886215324,0.983377103,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.038805338,1.411874348,0.43241454,1.010691865,0.933732737,0.484142822,1.069919526,276.6026451,351501405,TRUE,TRUE
881241,18.13151496,3.78822252,17.60054582,88.92219863,0.998516554,3.248333301,1.028159754,1.287041066,1.316768141,0.51556137,6.979164126,36.2929192,-0.002889634,0.619287528,0.004525219,-0.010092055,-0.00394287,-0.002120852,-8.17E-05,-1.45E-05,-0.000588288,-2.62E-06,-4.69E-05,-8.42E-06,0.004910353,0.006767823,3.79E-17,-2.472105139,0.000286796,0.001567857,-3.00E-05,0.000205757,-4.88E-05,0.001849325,0.950749302,0.872456429,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.078049968,1.639721376,0.95343644,0.871887864,1.273902145,1.608299376,0.929175437,278.2140885,352970922,TRUE,TRUE
882045,3.284031665,5.185120794,11.42368175,83.15701313,0.572172132,5.632404578,1.138096121,1.455756857,0.599840048,0.552676047,7.162881502,31.39169414,0.001150619,5.014503881,0.001453718,0.022290253,-0.00785665,-0.002386862,-0.000120269,-3.80E-05,-0.000673943,-3.38E-06,-3.13E-05,-7.57E-06,0.030446892,2.22E-42,1.104603379,-2.116992655,0.000199518,0.001219902,8.57E-06,0.000178382,9.45E-05,0.001316022,0.946893528,0.965833944,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.989564974,0.115153708,1.023109593,1.047593725,1.167912177,1.113039096,0.943238646,278.0766877,353291718,TRUE,TRUE
884433,11.73120297,4.277442111,11.95972319,76.53945281,1.63304021,2.950787144,1.386582313,1.613703147,1.424420113,0.545418292,7.72059341,27.65246374,0.004536248,4.276188901,-9.98E-05,0.008967334,-0.003601679,0.000720387,-9.81E-05,2.20E-06,-0.000604579,-2.54E-06,-4.15E-05,-8.34E-06,0.009210019,0.000664706,6.28E-18,-0.764014688,0.000229172,0.001189568,-4.46E-05,3.81E-05,0.000274106,0.000942596,0.861756419,1.056843571,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,0.959071721,1.191298056,0.989529158,0.985443765,0.810008399,0.332956738,0.984378942,278.9098759,354244530,TRUE,TRUE
886960,5.39354968,4.362836911,18.33155534,167.3746475,1.340791947,0.757934075,0.136833637,0.648144958,0.637331181,0.416086892,7.103575262,31.37568125,0.002117543,1.517002672,0.003401158,0.01754122,0.000890476,-0.003606011,-7.59E-05,-4.34E-05,-0.00061067,-3.79E-06,-2.76E-05,-7.29E-06,1.27E-06,3.37E-85,5.76E-06,-4457.677464,0.000221992,0.001479204,-6.89E-05,3.98E-05,0.000513129,0.001193578,1.039782342,1.026679073,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.127621379,1.145605635,1.332032892,1.110048282,0.72919352,1.146571524,0.938196232,277.2411446,355252803,TRUE,TRUE
888917,4.141555456,5.128840757,8.192426559,109.0236225,0.818032188,2.459185636,0.689931787,1.208731773,0.67180833,0.740909029,8.309765838,31.25799528,0.002734561,2.413014392,0.001246111,0.036895203,-0.00268828,-0.004272228,-6.05E-05,-1.23E-05,-0.000640258,3.73E-07,-5.85E-06,-9.10E-06,0.004847789,8.215129615,0.029265365,-1.211174285,0.000198531,0.001409238,-0.000119538,-1.09E-05,0.000450785,0.000795918,1.036235909,1.19745118,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.927854005,0.107283948,1.548096157,1.055895909,0.318973251,1.403958716,1.025559017,278.9793204,356033646,TRUE,TRUE
891806,1.993165104,4.394983854,13.32649335,202.7995318,1.230532827,0.938354893,0.934172823,0.658939913,0.457008787,0.183844286,6.485213396,33.30336272,-6.46E-05,-0.368519592,0.004554449,0.052069577,-0.004198018,-0.002644603,-6.83E-05,-2.03E-05,-0.000590053,-2.98E-06,-2.73E-05,-8.22E-06,9.59E-07,2.18E-09,5.14E-05,-1670.910238,0.000189113,0.001648029,-7.92E-05,-4.29E-05,0.000433094,0.000477272,1.115711475,1.020635161,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,1.112599033,0.303020279,1.027885225,1.219612804,0.866293955,0.86315042,0.893675329,280.4477712,357186357,TRUE,TRUE
897842,6.56201046,3.130912876,20.01563008,53.5383783,0.90247621,2.044448929,0.523029226,0.993369703,0.42317349,0.254772491,6.907479888,28.95659527,0.002620859,7.012776976,-0.001097843,0.013073202,0.000581181,-0.005244143,-5.98E-05,-3.75E-05,-0.00056312,-1.60E-06,-4.04E-05,-8.82E-06,7.25E-07,0.000276787,1.16E-05,-608.5700931,0.000173103,0.001254489,-8.69E-05,-4.16E-05,0.000584428,0.001649566,1.023615745,0.943572651,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.216271354,1.833309388,0.983331508,1.149828739,1.538570167,0.321561257,0.923975531,277.9308773,359594721,TRUE,TRUE
901303,1.159940454,3.890309436,21.16811537,76.39692759,1.115607504,2.122227832,0.801650202,1.157971382,0.470500365,0.224085018,6.290970109,28.22700391,0.004614945,1.566148531,0.002554071,0.031124973,-0.004184322,-0.006080965,-6.56E-05,-4.35E-05,-0.000681659,-2.50E-06,-3.48E-05,-6.96E-06,0.00066948,152.1095761,2.08E-27,-0.402501714,0.00023334,0.001060326,-4.49E-05,-4.53E-05,0.000530158,0.001366661,0.945071025,0.923999418,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.000604786,1.901949949,1.114134965,0.902439493,1.185800886,0.422632062,0.881893308,278.7883731,360975660,TRUE,TRUE
901370,13.8208183,4.936288295,29.80292038,59.31950425,1.375255801,3.432949802,1.162249477,1.690811763,1.339446536,0.424857457,8.737794599,28.27459433,0.004180727,6.302430749,-0.001001873,-0.002657819,-0.002548375,-0.003709361,-8.27E-05,-3.13E-05,-0.000625049,-2.26E-06,-2.34E-05,-9.83E-06,0.005497493,16386.94142,0.01109379,-0.664369823,0.000252898,0.000652879,-9.03E-05,-4.71E-06,0.000599393,0.001103006,1.169350047,0.987330264,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,0.978855632,1.671473516,0.936458686,0.888823638,0.904825093,1.333332666,1.055524415,279.1806279,361002393,TRUE,TRUE
